BOF;REPOSITORY;1.0
TABLE;calculations
COMMENT;ID;NAME;CIE_SYNTAX;DEPRECATED
T;165;1/PRICE_SCALAR(CONS);passthrough:1 / fetchExternalValue(<CONS_UNIV>,<CONSTITUENTS_ID>,'PRICE_SCALAR',DATE):int;0
T;166;1/rate;;1
T;167;1/Spot FX Rate;;1
T;168;1/USD Exchange Rate;;1
T;169;100*((PA_PRICE(t)*PA_CSPLIT(t))/((PA_PRICE(t-1)*(PA_CSPLIT(t-1)*PA_SPIN_FACTOR(t-1)))-ZAV(PA_DIVS(t)))-1);logic:100 * ((PA_PRICE * PA_CSPLIT) / ((PA_PRICE(-1D) * (PA_CSPLIT(-1D) * PA_SPIN_FACTOR(-1D))) - ZAV(PA_DIVS)) - 1):int;0
T;170;100*((PRICE_RETURN_LOC(0)/PRICE_RETURN_LOC(t-1))-1)£pv£ If bond is new, source PRICE_RETURN_LOC(0) from CONS_M_FILE;;0
T;171;100*((TOTAL_RETURN_GROSS_LOC(0)/TOTAL_RETURN_GROSS_LOC(t-1))-1)£pv£ If bond is new, source TOTAL_RETURN_GROSS_LOC(0) from CONS_M_FILE;;0
T;172;100*(MCAP_USD/PRICE);passthrough:(MCAP_USD / PRICE) * 100:int;0
T;173;100*(PA_PRICE(t)/((PA_PRICE(t-1)*ZAV(PA_SPLIT_FACTOR(1)*PA_SPIN_FACTOR(t)))-ZAV(PA_DIVS(t)))-1) £pv£ If new security, return '';;0
T;174;100*[(((PA_PRICE[0]+PA_ACCRUED[0]+PA_COUPON[0])*INDEX_RATIO[0])/((PA_PRICE[-1]+PA_ACCRUED[-1])*INDEX_RATIO[-1]))-1];logic:100 * [(((PA_PRICE + PA_ACCRUED + PA_COUPON) * INDEX_RATIO)/((PA_PRICE(-1D) + PA_ACCRUED(-1D)) * INDEX_RATIO(-1D))) - 1]:int;0
T;175;100*[(((PRICE[0]+ACCRUED_REAL[0]+COUPON_PAID[0])*INDEX_RATIO[0])/((PRICE[-1]+ACCRUED_REAL[-1])*INDEX_RATIO[-1]))-1];logic:100 * [(((PRICE + ACCRUED_REAL + COUPON_PAID) * INDEX_RATIO)/((PRICE(-1D) + ACCRUED_REAL(-1D)) * INDEX_RATIO(-1D))) - 1]:int;0
T;176;100*[((PA_PRICE[0]+PA_ACCRUED[0]+PA_COUPON[0])/(PA_PRICE[-1]+PA_ACCRUED[-1]))-1];logic:100 * (((PA_PRICE + PA_ACCRUED + PA_COUPON) / (PA_PRICE(-1D) + PA_ACCRUED(-1D)) - 1):int;0
T;177;100*[((PRICE[0]+ACCRUED[0]+COUPON_PAID[0])/(PRICE[-1]+ACCRUED[-1]))-1];logic:100 * (((PRICE + ACCRUED + COUPON_PAID) / (PRICE(-1D) + ACCRUED(-1D))) - 1):int;0
T;178;ACCRUED (0)/100;;0
T;179;ACCRUED/100;passthrough:ACCRUED / 100:int;0
T;180;ACCRUED/100£pv£ If bond is new, source ACCRUED/100 from CONS_M_FILE;;0
T;181;Adjusts historically based on PA_SPLIT_FACTOR;passthrough:1:int;0
T;182;Adjusts historically based on SPLIT_FACTOR£pv£ Default value is 1;passthrough:1:int;0
T;183;Adjusts historically bassed on SPLIT_FACTOR;;1
T;184;All CAPS£pv£ if Cur="ZAc", set to "ZAR";passthrough:if(<SELF> == 'ZAc', 'ZAR', upperCase(<SELF>)):int;0
T;185;All constituents in COMP_CLIENT_GBI_GDPWGT_yyyymmdd.csv;;1
T;186;Already in YYYYMM99;passthrough:convertToInt(<SELF>):int;0
T;187;Already in YYYYMMDD, source from filename;;1
T;188;AMOUNT;passthrough:AMOUNT:int;0
T;189;AMOUNT / AMOUNT_UNADJ;passthrough:AMOUNT / AMOUNT_UNADJ:int;0
T;190;AMOUNT*(PRICE+ACCRUED);;1
T;191;AMOUNT*XRATE_LOC_TO_EUR;passthrough:AMOUNT * XRATE_LOC_TO_EUR:int;0
T;192;Amount*XRATE_LOC_TO_USD;passthrough:AMOUNT_LOC * XRATE_LOC_TO_USD:int;0
T;193;AMOUNT/AFACTOR(MEMS);passthrough:AMOUNT / fetchExternalValue('<UNIV>',<ID_FIELD>,'AFACTOR',DATE):int;0
T;194;AMOUNT_CAD*(PRICE+ACCRUED);passthrough:AMOUNT_CAD * (PRICE + ACCRUED):int;0
T;195;AMOUNT_LOC*(PRICE_DIRTY/100);;0
T;196;AMOUNT_LOC*(PRICE+ACCRUED);passthrough:AMOUNT_LOC * (PRICE + ACCRUED):int;0
T;197;AMOUNT_LOC*^=WMR_EXCHANGE_RATE(<CURRENCY_ISO>,USD,DATE);passthrough:AMOUNT_LOC * FetchFromFqlCodeDbl(append('WMR_EXCHANGE_RATE(',CURRENCY_ISO,',USD,',DATE,')£pv£')):int;0
T;198;AMOUNT_LOC*XRATE_LOC_TO_CHF;;0
T;199;AMOUNT_LOC*XRATE_LOC_TO_EUR;passthrough:AMOUNT_LOC * XRATE_LOC_TO_EUR:int;0
T;200;AMOUNT_LOC*XRATE_LOC_TO_USD;passthrough:AMOUNT_LOC * XRATE_LOC_TO_USD:int;0
T;201;AMOUNT_ORIG_LOC*^=WMR_EXCHANGE_RATE(<CURRENCY_ISO>,USD,DATE);passthrough:AMOUNT_ORIG_LOC * FetchFromFqlCodeDbl(append('WMR_EXCHANGE_RATE(',CURRENCY_ISO,',USD,',DATE,')£pv£')):int;0
T;202;AMOUNT_UNADJ * AFACTOR;passthrough:AMOUNT_UNADJ * AFACTOR:int;0
T;203;AMOUNT_UNADJ*OFACTOR;passthrough:AMOUNT_UNADJ_USD * OFACTOR:int;0
T;204;AMOUNT_UNADJ*PRICE;passthrough:AMOUNT_UNADJ_CNY * PRICE:int;0
T;205;AMOUNT_UNADJ/AMOUNT;passthrough:AMOUNT_UNADJ / AMOUNT:int;0
T;206;AMOUNT_UNADJ_CAD*AFACTOR;passthrough:AMOUNT_UNADJ_CAD * AFACTOR:int;0
T;207;AMOUNT_UNADJ_CNH*PRICE_DIRTY;passthrough:AMOUNT_UNAJD_CNH * PRICE_DIRTY:int;0
T;208;AMOUNT_UNADJ_CNY*PRICE;passthrough:AMOUNT_UNADJ_CNY * PRICE:int;0
T;209;AMOUNT_UNADJ_LOC * AFACTOR;passthrough:AMOUNT_UNADJ_LOC * AFACTOR:int;0
T;210;AMOUNT_UNADJ_LOC*XRATE_LOC_TO_USD;passthrough:AMOUNT_UNADJ_LOC * XRATE_LOC_TO_USD:int;0
T;211;AMOUNT_UNADJ_LOC/100*CASH(-1);logic:AMOUNT_UNADJ_LOC/100 * CASH(-1D):int;0
T;212;AMOUNT_UNADJ_LOC/CFACTOR;passthrough:AMOUNT_UNADJ_LOC / CFACTOR:int;0
T;213;AMOUNT_UNADJ_USD * AFACTOR;passthrough:AMOUNT_UNADJ_USD * AFACTOR:int;0
T;214;AMOUNT_UNADJ_USD*OFACTOR;passthrough:AMOUNT_UNADJ_USD * OFACTOR:int;0
T;215;AMOUNT_UNADJ_USD*PRICE_DIRTY;passthrough:AMOUNT_UNADJ_USD * PRICE_DIRTY:int;0
T;216;AMOUNT_UNADJ_USD*XRATE_USD_TO_EUR;passthrough:AMOUNT_UNADJ_USD * XRATE_USD_TO_EUR:int;0
T;217;AMOUNT_USD*XRATE_USD_TO_EUR;passthrough:AMOUNT_USD * XRATE_USD_TO_EUR:int;0
T;218;Append "X" to 8 digits;passthrough:if(isBlank(<SELF>),'',rightPad(<SELF>,'X',8)):col;0
T;219;Avail(CUSIP,ISIN);passthrough:avail(CUSIP,ISIN):col;0
T;220;Avail(CUSIP,ISIN,SEDOL);passthrough:avail(CUSIP,ISIN,SEDOL):col;0
T;221;Avail(CUSIP,ISIN,SEDOL,VENDOR_ID);passthrough:avail(CUSIP,ISIN,SEDOL,VENDOR_ID):col;0
T;222;Avail(CUSIP,ISIN,VENDOR_ID);passthrough:avail(CUSIP,ISIN,VENDOR_ID):col;0
T;223;Avail(CUSIP,VENDOR_ID);passthrough:avail(CUSIP,VENDOR_ID):col;0
T;224;Avail(ISIN);;1
T;225;Avail(ISIN, VENDOR_ID);passthrough:avail(ISIN,VENDOR_ID):int;0
T;226;Avail(ISIN, VENDOR_ID)£pv£ Load only first 12 digits of ISIN;;1
T;227;Avail(ISIN,CUSIP);passthrough:avail(ISIN,CUSIP):col;0
T;228;Avail(ISIN,CUSIP,SEDOL);passthrough:avail(ISIN,CUSIP,SEDOL):col;0
T;229;Avail(ISIN,CUSIP,SEDOL,VENDOR_ID);passthrough:avail(ISIN,CUSIP,SEDOL,VENDOR_ID):col;0
T;230;Avail(ISIN,CUSIP,VENDOR_ID);passthrough:avail(ISIN,CUSIP,VENDOR_ID):col;0
T;231;Avail(ISIN,PERM_ID);passthrough:avail(ISIN,PERM_ID):col;0
T;232;Avail(ISIN,VENDOR_ID);passthrough:avail(ISIN,VENDOR_ID):col;0
T;233;Avail(ISIN,VENDOR_ID,CUSIP);passthrough:avail(ISIN,VENDOR_ID,CUSIP):col;0
T;234;Avail(LOC_TO_USD,LOC_TO_USD_ND);;1
T;235;Avail(LX_ID,VENDOR_ID);passthrough:avail(LX_ID,VENDOR_ID):col;0
T;236;Avail(PRICE (CONS_ND), PRICE);;1
T;237;Avail(PRICE_LOC,PRICE_LOC_ND);;1
T;238;Avail(PRICE_ND(t),PRICE(t));passthrough:avail(fetchExternalValue('CONS_ND',<CONSTITUENTS_ID>,'PRICE',DATE),PRICE):int;0
T;239;Avail(PRICE_ND(t-1),PRICE(t));passthrough:avail(fetchExternalValue('CONS_ND',<CONSTITUENTS_ID>,'PRICE',PREV_DATE),PRICE):int;0
T;240;Avail(PRICE_ND,PRICE);;1
T;241;Avail(PRICE_USD_ND,PRICE_USD);;1
T;242;Avail(SEDOL);;1
T;243;Avail(SEDOL, ISIN);;1
T;244;Avail(SEDOL, ISIN, CUSIP, VENDOR_ID, TICKER);passthrough:avail(SEDOL,ISIN,CUSIP,VENDOR_ID,TICKER):col;0
T;245;Avail(SEDOL, ISIN, VENDOR_ID);passthrough:avail(SEDOL,ISIN,VENDOR_ID):col;0
T;246;Avail(SEDOL,CUSIP,ISIN);passthrough:avail(SEDOL,CUSIP,ISIN):col;0
T;247;Avail(SEDOL,CUSIP,ISIN,VENDOR_ID);passthrough:avail(SEDOL,CUSIP,ISIN,VENDOR_ID):col;0
T;248;Avail(SEDOL,CUSIP,ISIN,VENDOR_ID)£pv£ If length < 7, Pad with 0s (7) then trim the last digit;;1
T;249;Avail(SEDOL,CUSIP,ISIN,VENDOR_ID)£pv£ Remove check digit;;1
T;250;Avail(SEDOL,CUSIP,ISIN,VENDOR_ID,TICKER);passthrough:avail(SEDOL,CUSIP,ISIN,VENDOR_ID,TICKER):col;0
T;251;Avail(SEDOL,CUSIP,VENDOR_ID);passthrough:avail(SEDOL,CUSIP,VENDOR_ID):col;0
T;252;Avail(SEDOL,ISIN);passthrough:avail(SEDOL,ISIN):col;0
T;253;Avail(SEDOL,ISIN, CUSIP);;1
T;254;Avail(SEDOL,ISIN,CUSIP);passthrough:avail(SEDOL,ISIN,CUSIP):col;0
T;255;Avail(SEDOL,ISIN,CUSIP,VENDOR_ID);passthrough:avail(SEDOL,ISIN,CUSIP,VENDOR_ID):col;0
T;256;Avail(SEDOL,ISIN,CUSIP,VENDOR_ID,TICKER);passthrough:avail(SEDOL,ISIN,CUSIP,VENDOR_ID,TICKER):col;0
T;257;Avail(SEDOL,ISIN,VENDOR_ID);passthrough:avail(SEDOL,ISIN,VENDOR_ID):col;0
T;258;Avail(SEDOL,VENDOR_ID);passthrough:avail(SEDOL,VENDOR_ID):col;0
T;259;Avail(VENDOR_ID);;1
T;260;Avail(VENDOR_ID, ISIN);;1
T;261;Avail(VENDOR_ID,CUSIP,ISIN);passthrough:avail(VENDOR_ID,CUSIP,ISIN):col;0
T;262;Avail(VENDOR_ID,ISIN);passthrough:avail(VENDOR_ID,ISIN):col;0
T;263;Avail(VENDOR_ID,ISIN)£pv£ Load only first 12 digits of ISIN;;1
T;264;Avail(VENDOR_ID,ISIN,SEDOL);passthrough:avail(VENDOR_ID,ISIN,SEDOL):col;0
T;265;By default, set to "1"£pv£ adjusts historically according to PA_SPLIT_FACTOR£pv£ next updates should be "1";passthrough:1:int;0
T;266;calculate as (MCAP/sum of MCAP of all cons in both "cembibroadfc_0103_yyyymmdd.csv" and "cembibroadfc_0305_yyyymmdd.csv")*100;;1
T;267;Calculate as (MCAP/SUM(MCAP))*100 WHERE CONTINENT_CODE=AME;;1
T;268;Calculate as (MCAP/SUM(MCAP))*100 WHERE CONTINENT_CODE=ASI;;1
T;269;Calculate as (MCAP/SUM(MCAP))*100 WHERE CONTINENT_CODE=EUR;;1
T;270;Calculate as (MCAP/SUM(MCAP))*100 WHERE COUNTRY_ISO=AUS;;1
T;271;Calculate as (MCAP/SUM(MCAP))*100 WHERE COUNTRY_ISO=BEL;;1
T;272;Calculate as (MCAP/SUM(MCAP))*100 WHERE COUNTRY_ISO=CAN;;1
T;273;Calculate as (MCAP/SUM(MCAP))*100 WHERE COUNTRY_ISO=FRA;;1
T;274;Calculate as (MCAP/SUM(MCAP))*100 WHERE COUNTRY_ISO=GBR;;1
T;275;Calculate as (MCAP/SUM(MCAP))*100 WHERE COUNTRY_ISO=HKG;;1
T;276;Calculate as (MCAP/SUM(MCAP))*100 WHERE COUNTRY_ISO=JPN;;1
T;277;Calculate as (MCAP/SUM(MCAP))*100 WHERE COUNTRY_ISO=NLD;;1
T;278;Calculate as (MCAP/SUM(MCAP))*100 WHERE COUNTRY_ISO=SGP;;1
T;279;Calculate as (MCAP/SUM(MCAP))*100 WHERE COUNTRY_ISO=USA;;1
T;280;Calculate as (MCAP/SUM(MCAP))*100 WHERE SECTOR=DIV;;1
T;281;Calculate as (MCAP/SUM(MCAP))*100 WHERE SECTOR=HCR;;1
T;282;Calculate as (MCAP/SUM(MCAP))*100 WHERE SECTOR=HOT;;1
T;283;Calculate as (MCAP/SUM(MCAP))*100 WHERE SECTOR=IND;;1
T;284;Calculate as (MCAP/SUM(MCAP))*100 WHERE SECTOR=OFF;;1
T;285;Calculate as (MCAP/SUM(MCAP))*100 WHERE SECTOR=OTH;;1
T;286;Calculate as (MCAP/SUM(MCAP))*100 WHERE SECTOR=RES;;1
T;287;Calculate as (MCAP/SUM(MCAP))*100 WHERE SECTOR=RET;;1
T;288;calculated SHARES_UNADJ*PRICE_EUR;passthrough:SHARES_UNADJ * PRICE_EUR:int;0
T;289;calculated SHARES_UNADJ*PRICE_PREV;passthrough:SHARES_UNADJ * PRICE_PREV:int;0
T;290;CASH(-1)*AMOUNT_UNADJ/100;logic:(CASH(-1D) * AMOUNT_UNADJ) / 100:int;0
T;291;CASH(-1)*AMOUNT_UNADJ_LOC (-1)/100;logic:(CASH * AMOUNT_UNADJ_LOC (-1D)) / 100:int;0
T;292;CASH*AMOUNT_UNADJ/100;logic:(CASH(-1D) * AMOUNT_UNADJ) / 100:int;0
T;293;CASH_PAY+Base Market Value_LC£pv£ Divide by 10,000;;1
T;294;CASH_PAY+MarketValue;;1
T;295;Cell A1£pv£ Convert from DD/MM/YYYY to YYYYMMDD;;1
T;296;CFACTOR;passthrough:CFACTOR:int;0
T;297;CFACTOR * OFACTOR;passthrough:CFACTOR * OFACTOR:int;0
T;298;Change date format from mm/dd/yyyy to YYYYMMDD;;1
T;299;Change from mm/dd/yyyy;;0
T;300;CIM/PRICE_ADJ_FACTOR;passthrough:CIM / PRICE_ADJ_FACTOR:int;0
T;301;cons(MCAP*100)/(PRICE_DIRTY*AMOUNT);passthrough:(fetchExternalValue('CONS',<CONSTITUENTS_ID>,'MCAP',DATE) * 100) / (PRICE_DIRTY * AMOUNT):int;0
T;302;CONS_FILE_RETURN;;1
T;303;Convert "n.nnnE+nnn" values to "nnnnEnnn"£pv£Pad with 0s to 9 digit;;1
T;304;Convert "n.nnnE+nnn" values to "nnnnEnnn"£pv£Pad with 0s to 9 digit£pv£ remove check digit;;1
T;305;Convert DD/MM/YYYY to YYYYMMDD;;1
T;306;Convert DD-MMM-YYYY to YYYYMMDD;;1
T;307;Convert DD-MM-YY to YYYYMMDD;passthrough:convertToInt(convertDateYYYYMMDD(<SELF>,'DD-MM-YY')):col;0
T;308;Convert from "mm/dd/yyyy" to "yyyymmdd";;1
T;309;Convert from "yyyymmdd" to "yyyymm99";;1
T;310;Convert from DD MMM YYYY to YYYYMMDD;passthrough:convertToInt(convertDateYYYYMMDD(substituteRegex('\s','',<SELF>),'DD MMM YYYY')):col;0
T;311;Convert from DD.MM.YYYY to YYYYMMDD;passthrough:convertToInt(convertDateYYYYMMDD(<SELF>,'DD.MM.YYYY')):col;0
T;312;Convert from DD/MM/YY to YYYYMMDD;passthrough:convertToInt(convertDateYYYYMMDD(<SELF>,'DD/MM/YY')):col;0
T;313;Convert from DD/MM/YYYY;;1
T;314;Convert from DD/MM/YYYY to YYYYMMDD;passthrough:convertToInt(convertDateYYYYMMDD(<SELF>,'DD/MM/YYYY')):col;0
T;315;Convert from DD/MMM/YY to YYYYMMDD;passthrough:convertToInt(convertDateYYYYMMDD(<SELF>,'DD/MMM/YY')):col;0
T;316;Convert from DD/MMM/YYYY to YYYYMMDD;passthrough:convertToInt(convertDateYYYYMMDD(<SELF>,'DD/MMM/YYYY')):col;0
T;317;Convert from dd-mmm-yy to yyyymmdd;;1
T;318;Convert from DD-MMM-YYYY to YYYYMMDD;passthrough:convertToInt(convertDateYYYYMMDD(<SELF>,'DD-MMM-YYYY')):col;0
T;319;Convert from ddmmyy to yyyymmdd;passthrough:convertToInt(convertDateYYYYMMDD(<SELF>,'DDMMYY')):col;0
T;320;Convert from DD-MM-YYYY to YYYYMMDD;passthrough:convertToInt(convertDateYYYYMMDD(<SELF>,'DD-MM-YYYY')):col;0
T;321;Convert from MM - DDD - YY to YYYYMMDD;passthrough:convertToInt(convertDateYYYYMMDD(<SELF>,'MM - DDD - YY')):col;0
T;322;Convert from mm/dd/yyyy hh:mm to YYYYMMDD;;1
T;323;Convert from MM/DD/YYYY or YYYY-MM-DD to YYYYMMDD;passthrough:avail(convertToInt(convertDateYYYYMMDD(<SELF>,'MM/DD/YYYY')),convertToInt(convertDateYYYYMMDD(<SELF>,'YYYY-MM-DD'))):col;0
T;324;Convert from MM/DD/YYYY to YYYYMMDD;passthrough:convertToInt(convertDateYYYYMMDD(<SELF>,'MM/DD/YYYY')):col;0
T;325;Convert from MM/DD/YYYY to YYYYMMDD£pv£ N_DATE-1D;passthrough:UPDATE_DATE:col;0
T;326;Convert from MM/DD/YYYY, N_DATE-1D;;1
T;327;Convert from MMDDYYYY to YYYYMMDD;passthrough:convertToInt(convertDateYYYYMMDD(<SELF>,'MMDDYYYY')):col;0
T;328;Convert from YYYY/MM/DD to YYYYMMDD;passthrough:substituteRegex(<SELF>,'/',''):col;0
T;329;Convert from YYYY_MM_DD to YYYYMMDD;passthrough:substituteRegex(<SELF>,'_',''):col;0
T;330;Convert from YYYYMM to YYYYMM99;passthrough:month99Date(UPDATE_DATE,1):int;0
T;331;Convert from YYYY-MM-99;;1
T;332;Convert from YYYYMMDD to YYYYMM99;passthrough:month99Date(UPDATE_DATE,1):int;0
T;333;Convert from YYYY-MM-DD to YYYYMMDD;passthrough:convertToInt(substituteRegex(<SELF>,'-','')):col;0
T;334;Convert MM/DD/YYYY or YYYY-MM-DD to YYYYMMDD;;1
T;335;Convert to Mln. SHARES=SHARES OUTSTANDING/1000000;;1
T;336;Convert to MM/DD/YYYY to YYYYMMDD;;1
T;337;Convert to YYYYMM;;1
T;338;Convert to YYYYMMDD;;1
T;339;COUPON_PAID/100;passthrough:COUPON_PAID / 100:int;0
T;340;Covert dd/mmm/yy to yyyymmdd;;1
T;341;CSPLIT;passthrough:CSPLIT:int;0
T;342;Cum Tot Ret Idx(-1D)*(1+TRET_CHG_1D_GROSS(0));;1
T;343;CURRENCY_IDX;passthrough:CURRENCY_IDX:int;0
T;344;CURRENCY_ISO;passthrough:CURRENCY_ISO:int;0
T;345;CUSIP;passthrough:CUSIP:col;0
T;346;DATE - 1D;;1
T;347;DATE + 1D;;1
T;348;DATE+1£pv£ Format already in yyyymmdd;passthrough:convertToInt(FetchFromFqlCode(append('PSETCAL(<CALENDAR>)£pv£DATE(',UPDATE_DATE,' +1D,,,,&quot£pv£YYYYMMDD&quot£pv£)£pv£'))):int;0
T;349;DATE+1D£pv£ Convert from MM/DD/YYYY to YYYYMMDD;;1
T;350;DATE-1D;;1
T;351;DAYE+1D;;1
T;352;DD/MM/YYYY;;1
T;353;Derive from ICB_SS_NUM;;1
T;354;Derive from ICB_SUBSEC_NUM;;1
T;355;Derive using ^=PROPER_NAME for ISIN;passthrough:FetchFromFqlCodeWithSymbol('PROPER_NAME(&apos£pv£DATE&apos£pv£)£pv£',ISIN):int;0
T;356;Derived from METADATA£pv£ In YYYYMMDD;;1
T;357;Developed World or Emerging Market;;1
T;358;DEX+Scotia ID;;1
T;359;DEX+Scotia ID£pv£ See Mappings "INDEX_ID";;1
T;360;Dirty Price/PRICE_SCALAR;passthrough:PRICE_DIRTY / PRICE_SCALAR:int;0
T;361;DIV_YIELD_NET*100;passthrough:DIV_YIELD_NET * 100:int;0
T;362;Divide by 1,000,000;passthrough:<SELF> / 1000000:int;0
T;363;Divide by 1,000,000£pv£ ((MCAP*100)/PRICE_DIRTY) for dates prior 20161004;;1
T;364;divide by 1,000,000£pv£ to be populated starting 20160613;;1
T;365;Divide by 1,000,0000;passthrough:<SELF> / 1000000:int;0
T;366;Divide by 10;passthrough:<SELF> / 10:int;0
T;367;Divide by 10,000;passthrough:<SELF> / 10000:int;0
T;368;Divide by 100;passthrough:<SELF> / 100:int;0
T;369;Divide by 100 for 20130215 and prior;;1
T;370;Divide by 1000;passthrough:<SELF> / 1000:int;0
T;371;Divide by1,000,000;passthrough:<SELF>, 1000000:int;0
T;372;Divide the calculated Mcap in the constituents file by the SUM OF the calculated Mcap then multiply by 100;;1
T;373;divided by 1000;passthrough:<SELF>, 1000:int;0
T;374;DIVIDEND or DISTRIBUTION AMOUNT*XRATE_LOC_TO_USD£pv£ Source from "DISTRIBUTION AMOUNT" for 20141231-20150410;;1
T;375;DIVIDEND*FX_RATE where DIVIDEND is not null;passthrough:DIVIDEND * FX_RATE:int;0
T;376;DIVIDEND*XRATE_LOC_TO_EUR;passthrough:DIVIDEND * XRATE_LOC_TO_EUR:int;0
T;377;DIVIDEND*XRATE_LOC_TO_USD;passthrough:DIVIDEND * XRATE_LOC_TO_USD:int;0
T;378;DIVS converted from DIVS_ISO to CURRENCY_ISO;;0
T;379;DIVS(t)*XRATE_LOC_TO_USD(t);passthrough:DIVS * XRATE_LOC_TO_USD:int;0
T;380;DIVS*PA_XRATE;passthrough:DIVS_NET * PA_XRATE:int;0
T;381;DIVS*XRATE_LOC_TO_USD;passthrough:DIVS_LOC * XRATE_LOC_TO_USD:int;0
T;382;DIVS_CAD*XRATE_CAD_TO_USD;passthrough:DIVS_CAD * XRATE_CAD_TO_USD:int;0
T;383;DIVS_EUR*XRATE_LOC_TO_EUR;passthrough:DIVS_EUR * XRATE_LOC_TO_EUR:int;0
T;384;DIVS_JPY*XRATE_LOC_TO_EUR;passthrough:DIVS_JPY * XRATE_LOC_TO_EUR:int;0
T;385;DIVS_LOC(CONS)*XRATE_LOC_TO_EUR(CONS);;0
T;386;DIVS_LOC(CONS)*XRATE_LOC_TO_USD(CONS);;0
T;387;DIVS_LOC*XRATE_LOC_TO_AUD;passthrough:DIVS_LOC * XRATE_LOC_TO_AUD:int;0
T;388;DIVS_LOC*XRATE_LOC_TO_CAD;passthrough:DIVS_LOC * XRATE_LOC_TO_CAD:int;0
T;389;DIVS_LOC*XRATE_LOC_TO_EUR;passthrough:DIVS_LOC * XRATE_LOC_TO_EUR:int;0
T;390;DIVS_LOC*XRATE_LOC_TO_JPY;passthrough:DIVS_LOC * XRATE_LOC_TO_JPY:int;0
T;391;DIVS_LOC*XRATE_LOC_TO_USD;passthrough:DIVS_LOC * XRATE_LOC_TO_USD:int;0
T;392;DIVS_LOC*XRATE_LOC_TO_USD£pv£ do not multiply to XRATE_LOC_TO_USD if DIVS_ISO=CURRENCY_IDX;passthrough:if(DIVS_ISO == CURRENCY_IDX,<SELF>,DIVS_LOC * XRATE_LOC_TO_USD):int;0
T;393;DIVS_LOC*XRATE_LOC_TO_ZAR;passthrough:DIVS_LOC * XRATE_LOC_TO_ZAR:int;0
T;394;DIVS_LOC*XRATE_TO_USD;passthrough:DIVS_LOC * XRATE_TO_USD:int;0
T;395;DIVS_NET converted from DIVS_ISO to CURRENCY_ISO;;0
T;396;DIVS_NET(MEMS)/XRATE_LOC_TO_EUR(CONS);;0
T;397;DIVS_NET(MEMS)/XRATE_LOC_TO_USD(CONS);;0
T;398;DIVS_NET*PA_XRATE;passthrough:DIVS_NET * PA_XRATE:int;0
T;399;DIVS_NET*XRATE_LOC_TO_USD;passthrough:DIVS_NET_LOC * XRATE_LOC_TO_USD:int;0
T;400;DIVS_NET_CAD*XRATE_CAD_TO_USD;passthrough:DIVS_NET_CAD * XRATE_CAD_TO_USD:int;0
T;401;DIVS_NET_EUR*XRATE_LOC_TO_EUR;;0
T;402;DIVS_NET_JPY*XRATE_LOC_TO_EUR;;0
T;403;DIVS_NET_LOC*XRATE_LOC_TO_AUD;;0
T;404;DIVS_NET_LOC*XRATE_LOC_TO_EUR;passthrough:DIVS_NET_LOC * XRATE_LOC_TO_EUR:int;0
T;405;DIVS_NET_LOC*XRATE_LOC_TO_JPY;passthrough:DIVS_NET_LOC * XRATE_LOC_TO_JPY:int;0
T;406;DIVS_NET_LOC*XRATE_LOC_TO_USD;passthrough:DIVS_NET_LOC * XRATE_LOC_TO_USD:int;0
T;407;DIVS_NET_LOC*XRATE_LOC_TO_ZAR;passthrough:DIVS_NET_LOC * XRATE_LOC_TO_ZAR:int;0
T;408;DIVS_NET_LOC*XRATE_TO_USD;passthrough:DIVS_NET_LOC * XRATE_TO_USD:int;0
T;409;DIVS_NET_USD*XRATE_LOC_TO_USD;;0
T;410;DIVS_NET_USD*XRATE_USD_TO_SGD;passthrough:DIVS_NET_USD * XRATE_USD_TO_SGD:int;0
T;411;DIVS_NET+SPECIAL_DIVS;passthrough:DIVS_NET + SPECIAL_DIVS:int;0
T;412;DIVS_NET+SPECIAL_DIVS_NET;passthrough:DIVS_NET + SPECIAL_DIVS_NET:int;0
T;413;DIVS_TOTAL;passthrough:DIVS_TOTAL:int;0
T;414;DIVS_TOTAL*PA_XRATE;passthrough:DIVS_TOTAL * PA_XRATE:int;0
T;415;DIVS_USD*XRATE_LOC_TO_USD;;0
T;416;DIVS_USD*XRATE_USD_TO_EUR;passthrough:DIVS_USD * XRATE_USD_TO_EUR:int;0
T;417;DIVS_USD*XRATE_USD_TO_SGD;passthrough:DIVS_USD * XRATE_USD_TO_SGD:int;0
T;418;DIVS+SPECIAL_DIVS;passthrough:DIVS + SPECIAL_DIVS:int;0
T;419;FACTSET_PERM_ID;passthrough:getSymbologyPermId(IDENTIFIER):col;0
T;420;FFLOAT (CONS)*OFACTOR;;0
T;421;FFLOAT (CONS_ND)*OFACTOR;;0
T;422;FFLOAT * CFACTOR;passthrough:FFLOAT * CFACTOR:int;0
T;423;FFLOAT * CFACTOR / OFACTOR;passthrough:(FFLOAT * CFACTOR) / OFACTOR:int;0
T;424;FFLOAT * CFACTOR / OFACTOR_NRI;;0
T;425;FFLOAT * OFACTOR;passthrough:FFLOAT * OFACTOR:int;0
T;426;FFLOAT(MEMS)*OFACTOR(MEMS)£pv£ For dates without OFACTOR(MEMS), source from FFLOAT(MEMS);;1
T;427;FFLOAT*AFACTOR;passthrough:FFLOAT * AFACTOR:int;0
